Unit_CustID;Unit_Cat;Unit_Vendor;Unit_Model;Unit_Serial;Unit_type;Unit_installdate;Unit_Warend;Unit_Chargemode;Unit_Repldate;Unit_Notes;Unit_History;Unit_ID
MC169;HS;HME;CHARGER AC50;29W09170;HS;2018-03-21;2019-03-20;2;1900-01-01;;0;248547;
MC169;POS;JLT;TM-T88 RESTICK;M6TF001347;RP;2018-03-21;2020-03-20;5;1900-01-01;;0;248548;
MC169;POS;DELL;WYSE 7020;9F0K6J2;TB;2018-06-06;2023-06-05;9;1900-01-01;;0;248748;
MC169;POS;DEL;APC BACK-UPS;3B1738X23894;TB;2018-05-04;2021-05-03;6;1900-01-01;;0;248629;
MC169;HS;HME;HEADSET  ION 6100 AIO;45T05806;HS;2015-01-29;2017-01-28;5;1900-01-01;;0;243728;
MC169;POS;PAN;JS-960-SSDW7;14M00636C;RE;2015-01-26;2018-02-01;6;1900-01-01;;0;243738;
MC169;POS;SAM;21,5";0354H4MFA00302;VD;2015-01-26;2018-01-25;6;1900-01-01;;0;243739;
MC169;POS;VXL;VXL 7520;752045204061;VX;2015-01-26;2018-01-25;6;2017-07-07;;0;243740;
MC169;POS;SOT;BUMPBAR CODE  A;002264;BB;2015-01-26;2016-01-25;2;1900-01-01;;0;243741;
MC169;POS;SOT;BUMPBAR SOTEC;013408;BB;2015-01-26;2016-01-25;2;1900-01-01;;0;243742;
MC169;POS;PAN;JS-960-SSDW7;14M006543C;RE;2015-02-02;2018-02-01;6;1900-01-01;;0;243892;
MC169;POS;PAN;JS-960-SSDW7;14M005143C;RE;2015-02-02;2018-02-01;6;1900-01-01;;0;243893;
MC169;POS;JLT;TM-T88 RESTICK;M6TF000298;RP;2015-02-21;2017-02-20;5;1900-01-01;;0;244072;
MC169;HS;HME;HEADSET EOS 6300 AIO;22Z01905;HS;2020-10-09;2022-10-08;5;1900-01-01;;0;252114;
MC170;POS;VXL;VXL;412170604678;VX;2007-02-12;1900-01-01;1;2009-05-20;;1;227169;
MC170;POS;VXL;VXL;412172916024;VX;2007-02-12;1900-01-01;1;2012-05-04;;1;227170;
MC170;POS;PAN;JS-930-WS 2GB;05F00198T;RE;2005-12-08;2006-12-07;1;1900-01-01;;1;225399;
MC170;POS;PAN;JS-930-WS 2GB;05F00191T;RE;2005-12-08;2006-12-07;1;1900-01-01;;1;225400;
MC170;POS;PAN;JS-930-WS;05F00271T;RE;2005-12-08;2006-12-07;1;1900-01-01;;1;225401;
MC170;POS;PAN;JS-930-WS 2GB;05F00225T;RE;2005-12-08;2006-12-07;1;1900-01-01;;1;225402;
MC170;POS;PAN;JS-930-WS 2GB;05F00249T;RE;2005-12-08;2006-12-07;1;1900-01-01;;1;225403;
MC170;POS;PAN;JS-930-WS 2GB;05F00268T;RE;2005-12-08;2006-12-07;1;1900-01-01;;1;225404;
MC170;POS;PAN;JS-930-WS 2GB;05F00230T;RE;2005-12-08;2006-12-07;1;1900-01-01;;1;225405;
MC170;POS;PAN;JS-930-WS 2GB;05F00233T;RE;2005-12-08;2006-12-07;1;1900-01-01;;1;225406;
MC170;POS;EPS;TM-T88;DJHG309441;RP;2005-12-08;2006-12-07;6;1900-01-01;;0;225407;
MC170;POS;EPS;TM-T88;DJHG309442;RP;2005-12-08;2006-12-07;6;1900-01-01;;0;225408;
MC170;POS;SAM;17";MJ17HDDY711939;VD;2005-12-08;2008-12-07;6;1900-01-01;;0;225409;
MC170;DAT;3CO;24 PORTS SWITCH;LNZQ5L0031626;TB;2005-12-08;1900-01-01;7;1900-01-01;;0;230538;
MC170;DAT;3CO;24 PORTS SWITCH;LNZQ5L0031705;TB;2005-12-08;1900-01-01;7;1900-01-01;;0;230539;
MC170;POS;QSR;BUMPBAR QSR;035653H;BB;2005-12-08;2006-12-07;2;1900-01-01;;0;230547;
MC170;POS;DEL;KVM-EXT;095501370474;TB;2005-12-08;2006-12-07;2;1900-01-01;;0;230548;
MC170;DAT;DEL;VXL;412183307130;DA;2008-06-03;2011-06-02;6;2013-04-15;;1;230549;
MC170;POS;EPS;TM-T88;J49G006093;RP;2007-02-12;2010-02-11;6;1900-01-01;;0;230550;
MC170;POS;SOT;BUMPBAR SOTEC;1887;BB;2007-02-12;2008-02-11;2;1900-01-01;;0;230551;
MC170;POS;SAM;19";MJ19HSHLA04903B;VD;2007-02-12;2010-02-11;6;1900-01-01;;0;230552;
MC170;POS;SAM;19";MJ19HSHLA04906Y;VD;2007-02-12;2010-02-11;6;1900-01-01;;0;230553;
MC170;DAT;SAT;PRINTER SATO;8C200234;PR;2009-08-12;2012-08-11;6;1900-01-01;;0;231362;
MC170;POS;EPS;TM-T88;J4KF009435;RP;2010-01-08;2013-01-07;6;1900-01-01;;0;231800;
MC170;POS;EPS;TM-T88;J4KF009418;RP;2010-01-08;2013-01-07;6;1900-01-01;;0;231801;
MC170;POS;EPS;TM-T88;J4LF064295;RP;2010-01-08;2013-01-07;6;2010-06-02;;0;231802;
MC170;POS;EPS;TM-T88;J4KF009404;RP;2010-01-08;2013-01-07;6;1900-01-01;;0;231803;
MC170;POS;DEL;KVM-EXT;F3A10011AF00020;TB;2010-06-16;2011-06-15;2;1900-01-01;;0;232449;
MC170;POS;SAM;19";CB19H9FZ841662;VD;2010-10-05;2013-10-04;6;1900-01-01;;0;232788;
MC170;POS;SOT;BUMPBAR SOTEC;6476;BB;2010-12-24;2011-12-23;2;1900-01-01;;0;233016;
MC170;POS;AA;KB-18-LM;K12A700006;TA;2011-03-03;1900-01-01;7;1900-01-01;;0;233246;
MC170;POS;SAM;22";YECIIHVMZB00126;VD;2011-03-17;2014-03-16;6;1900-01-01;;0;233304;
MC170;POS;SOT;BUMPBAR SOTEC;?;BB;2011-08-09;2012-08-08;2;1900-01-01;;0;234662;
MC170;POS;SAM;19";NE9LHMAB702284;VD;2011-09-24;2014-09-23;6;1900-01-01;;0;235063;
MC170;DAT;CIS;CISCO 48TT;FCQ1526Z0HM;NV;2011-09-28;2014-09-27;6;1900-01-01;;1;235075;
MC170;POS;XE;PINPAD XENTA;ARJ2634;PP;2011-09-28;1900-01-01;0;1900-01-01;;0;235076;
MC170;POS;XE;PINPAD XENTA;ARI5878;PP;2011-09-28;1900-01-01;0;1900-01-01;;0;235077;
MC170;POS;XE;PINPAD XENTA;ARH8687;PP;2011-09-28;1900-01-01;0;1900-01-01;;0;235078;
MC170;POS;XE;PINPAD XENTA;ARJ2827;PP;2011-09-28;1900-01-01;0;1900-01-01;;0;235079;
MC170;POS;XE;PINPAD XENTA;ARH8670;PP;2011-09-28;1900-01-01;0;1900-01-01;;0;235080;
MC170;POS;XE;PINPAD XENTA;ARJ2584;PP;2011-09-28;1900-01-01;0;1900-01-01;;0;235081;
MC170;POS;XE;PINPAD XENTA;ARJ2586;PP;2011-09-28;1900-01-01;0;1900-01-01;;0;235082;
MC170;DAT;SAT;PRINTER SATO;3F203115;PR;2013-11-06;2016-11-05;6;1900-01-01;;0;240859;
MC170;POS;SAM;21,5";0285H4MD900122;VD;2014-01-03;2017-01-02;6;1900-01-01;;0;241249;
MC170;POS;PAN;JS-930-WS 2GB;05H00110T;RE;2005-12-08;1900-01-01;1;1900-01-01;;1;241416;
MC170;POS;DEL;KVM-EXT;F3D9-046XC-0116;TB;2014-11-04;2015-11-03;2;1900-01-01;;0;242632;
MC170;POS;VXL;VXL;412180804167;VX;2014-11-05;1900-01-01;1;1900-01-01;;1;242677;
MC170;POS;VXL;VXL;412170417140;VX;2014-11-05;2016-11-04;1;1900-01-01;;1;242678;
MC170;POS;SAM;21,5";0285H4MD600120P;VD;2013-08-13;2016-08-12;6;1900-01-01;;0;242679;
MC170;POS;DELL;WYSE 7020;806C3S2;TB;2019-03-08;2024-03-07;9;1900-01-01;;0;249440;
MC170;DAT;DEL;VERBATIM HÖGTALARE;;SP;2014-12-29;2016-12-28;5;1900-01-01;;0;243555;
MC170;POS;SAM;21,5";0354H4MF100079;VD;2015-01-27;2018-01-26;6;1900-01-01;;0;243905;
MC170;POS;VXL;VXL7  7522;752044901135;VX;2015-02-03;2018-02-02;6;1900-01-01;;0;243942;
MC170;POS;VXL;VXL7  7522;752044901149;VX;2015-02-03;2018-02-02;6;1900-01-01;;0;243943;
MC170;POS;PAN;JS-960-SSDW7;14M00564C;RE;2015-02-03;2018-02-02;6;1900-01-01;;0;243944;
MC170;POS;PAN;JS-960-SSDW7;14M00537C;RE;2015-02-03;2018-02-02;6;1900-01-01;;0;243945;
MC170;POS;PAN;JS-960-SSDW7;14M00525C;RE;2015-02-03;2018-02-02;6;1900-01-01;;0;243946;
MC170;POS;PAN;JS-960-SSDW7;14M00717C;RE;2015-02-03;2018-02-02;6;1900-01-01;;0;243947;
MC170;POS;PAN;JS-960-SSDW7;14M00789C;RE;2015-02-03;2018-02-02;6;1900-01-01;;0;243948;
MC170;POS;PAN;JS-960-SSDW7;14M00793C;RE;2015-02-03;2018-02-02;6;1900-01-01;;0;243949;
MC170;POS;PAN;JS-960-SSDW7;14M00596C;RE;2015-02-03;2018-02-02;6;1900-01-01;;0;243950;
MC170;DAT;DEL;DATOR DELL T320;8BJ2G32;DA;2015-01-27;2018-01-26;6;1900-01-01;;0;243771;
MC170;DAT;CIS;CISCO 2960 48TT;FCQ1645Y3QQ;NV;2015-01-27;2020-01-26;9;1900-01-01;;0;243772;
MC170;DAT;CIS;CISCO 2960 48TT;FOC1444Z3AS;NV;2015-01-27;2020-01-26;9;1900-01-01;;0;243773;
MC170;POS;DEL;APC BACK-UPS;3S1423X06798;TB;2015-01-27;2018-01-26;6;1900-01-01;;0;243774;
MC170;DAT;CIS;CISCO 1921 ROUTER;FCZ1842914D;NV;2015-01-27;2016-01-26;2;1900-01-01;;0;243775;
MC170;POS;VXL;VXL7  7522;752044817053;VX;2015-01-27;2018-01-26;6;1900-01-01;;0;243776;
MC170;POS;VXL;VXL7  7522;752044817045;VX;2015-01-27;2018-01-26;6;1900-01-01;;0;243777;
MC170;POS;;WYSE THIN CLIENT;1D1DNA05045;TB;2015-01-27;2018-01-26;6;1900-01-01;;0;243778;
MC170;POS;;TERMINALSERVER;11146743;TB;2015-01-27;2016-01-26;2;1900-01-01;;0;243779;
MC170;POS;SAM;21,5";0354H4MF100110;VD;2015-01-27;2018-01-26;6;1900-01-01;;0;243780;
MC170;POS;SAM;21,5";0354H4MF100072;VD;2015-01-27;2018-01-26;6;1900-01-01;;0;243781;
MC170;POS;SAM;21,5";0354H4MF100091;VD;2015-01-27;2018-01-26;6;1900-01-01;;0;243782;
MC170;DAT;DELL;DATOR DELL T340SSD;95JPX53;DA;2020-09-11;2025-09-10;9;1900-01-01;;0;251821;
MC170;POS;DEL;APC BACK-UPS;S4B2009P06443;TB;2020-09-11;2023-09-10;8;1900-01-01;;0;251822;
MC170;POS;SAM;21,5";0354H4MFC00089;VD;2015-02-24;2018-02-23;6;1900-01-01;;0;244145;
MC170;DAT;SAT;PRINTER SATO;4B1822P13235;PR;2018-08-22;2021-08-21;6;1900-01-01;;0;248892;
MC171;POS;VXL;VXL;722122112017;VX;2012-10-11;1900-01-01;1;2012-10-12;;1;237220;
MC171;POS;SOT;BUMPBAR SOTEC;8336;BB;2012-10-11;2013-10-10;2;1900-01-01;;1;237221;
MC171;POS;VXL;VXL 4121;412174911033;VX;2006-11-07;2009-11-06;1;2013-07-31;;1;226987;
MC171;POS;VXL;VXL;414270417140;VX;2006-11-07;2009-11-06;1;1900-01-01;;1;226988;
MC171;POS;PAN;JS-930-WS 2GB;04H00055M;RE;2004-11-02;2005-11-01;1;1900-01-01;Utbytt, tidigare Snr: 04H00037M;1;226691;
MC171;POS;EPS;TM-T88;AT4K021394;RP;2002-06-06;2005-06-05;6;1900-01-01;;1;225462;
MC171;POS;EPS;TM-T88;J49G001631;RP;2006-11-07;2009-11-06;6;1900-01-01;;1;226024;
MC171;POS;PAN;JS-930-WS 2GB;07F00363M;RE;2007-08-09;2008-08-07;1;1900-01-01;;1;226336;
MC171;POS;PAN;JS-930-WS 2GB;06H00150M;RE;2007-08-09;2008-08-07;1;1900-01-01;;1;226337;
MC171;POS;EPS;TM-T88;AT4K159031;RP;2002-06-06;2005-06-05;6;1900-01-01;;1;225418;
MC171;POS;PAN;JS-930-WS 2GB;06N00280M;RE;2004-11-02;2005-11-01;1;1900-01-01;Utbytt, tidigare Snr: 04H00036M;1;224921;
MC171;POS;PAN;JS-930-WS 2GB;04H00054M;RE;2004-11-02;2005-11-01;1;1900-01-01;Utbytt, tidigare Snr: 04F00023M;1;224922;
MC171;POS;PAN;JS-930-WS 2GB;06C00016M;RE;2004-11-02;2005-11-01;1;1900-01-01;;1;224923;
MC171;POS;PAN;JS-930-WS 2GB;04H00064M;RE;2004-11-02;2005-11-01;1;1900-01-01;Utbytt, tidigare Snr: 04H00061M;1;224924;
MC171;POS;EPS;TM-T88;DJHG093971;RP;2004-11-02;2007-11-01;6;1900-01-01;;1;224925;
MC171;POS;EPS;TM-T88;DJHG093948;RP;2004-11-02;2007-11-01;6;1900-01-01;;1;224926;
MC171;POS;EPS;TM-T88;DJHG093947;RP;2004-11-02;2007-11-01;6;1900-01-01;;1;224927;
MC171;POS;SAM;15";GY15H9NX8138;VD;2004-11-02;2007-11-01;6;1900-01-01;;1;224928;
MC171;POS;SAM;15";GY15H9NX8140;VD;2004-11-02;2007-11-01;6;1900-01-01;;1;224929;
MC171;POS;SAM;15";GY15H9NX8135;VD;2004-11-02;2007-11-01;6;1900-01-01;;1;224930;
MC171;POS;EPS;TM-T88;DJHG041119;RP;2003-07-07;2006-07-06;6;1900-01-01;;1;224600;
MC171;HS;HME;COM-6000;X20F0103;BP;2004-06-28;2006-06-27;5;1900-01-01;;1;229289;
MC171;HS;HME;COM-6000;X20F0093;BP;2004-06-28;2006-06-27;5;1900-01-01;;1;229290;
MC171;POS;AA;KB-18-LM;;TA;2004-11-02;2005-11-01;7;1900-01-01;;0;230604;
MC171;POS;QSR;BUMPBAR QSR;;BB;2004-11-02;2005-11-01;2;1900-01-01;;1;230605;
MC171;POS;QSR;BUMPBAR QSR;;BB;2004-11-02;2006-11-01;2;1900-01-01;;1;230606;
MC171;DAT;3CO;24 PORTS SWITCH;LNZQ850281945;TB;2007-09-17;1900-01-01;7;1900-01-01;;1;230607;
MC171;POS;DEL;KVM-EXT;Z3780064ABH0051;TB;2008-01-18;2009-01-17;2;1900-01-01;;1;230608;
MC171;POS;DEL;KVM-EXT;;TB;2004-11-02;2005-11-01;2;1900-01-01;;1;230609;
MC171;POS;DEL;VIDEO-EXT;;TB;2004-11-02;2005-11-01;2;1900-01-01;;1;230610;
MC171;POS;SAM;17";793DFX;VD;2004-11-02;2007-11-01;6;1900-01-01;;1;230611;
MC171;POS;SAM;20";HA20HS9LA03996;VD;2006-11-07;2009-11-06;6;1900-01-01;;1;230612;
MC171;POS;SAM;20";HA20HS9LA04004;VD;2006-11-07;2009-11-06;6;1900-01-01;;1;230613;
MC171;POS;SOT;BUMPBAR SOTEC;;BB;2006-11-07;2007-11-06;2;1900-01-01;;1;230614;
MC171;POS;SOT;BUMPBAR SOTEC;;BB;2006-11-07;2007-11-06;2;1900-01-01;;1;230615;
MC171;POS;SAM;20";HA20HS9LA044051;VD;2006-11-07;2011-03-06;6;1900-01-01;;1;230616;
MC171;HS;HME;COM-6000R;11K02596;BP;2008-03-05;2010-03-04;5;1900-01-01;;1;230617;
MC171;HS;HME;COM-6000;X20F0096;BP;2004-06-28;2006-06-27;5;1900-01-01;;1;230618;
MC171;HS;HME;COM-6000;X20F0086;BP;2004-06-28;2006-06-27;5;1900-01-01;;1;230619;
MC171;HS;HME;BASSTATION;23F01535;BS;2004-06-28;2006-06-27;5;1900-01-01;;0;230620;
MC171;HS;HME;HME CHARGER AC4;;CH;2004-06-28;2005-06-27;2;1900-01-01;;1;230621;
MC171;POS;PAN;JS-930-WS 2GB;07J00414M;RE;2007-08-09;2008-08-07;1;1900-01-01;;1;231252;
MC171;POS;EPS;TM-T88;J4LF033887;RP;2009-07-03;2012-07-02;6;1900-01-01;;1;231276;
MC171;POS;DEL;KVM-EXT;Z38AG260AE20279;TB;2009-07-07;2010-07-06;2;1900-01-01;;1;231282;
MC171;POS;DEL;KVM-EXT;Z38AN260AEH0276;TB;2009-07-10;2010-07-09;2;1900-01-01;;1;231307;
MC171;POS;EPS;TM-T88;JFLF039500;RP;2009-11-24;2012-11-23;6;1900-01-01;;0;231641;
MC171;DAT;SAT;PRINTER SATO;9A200491;PR;2010-01-12;2013-01-11;6;1900-01-01;;0;231780;
MC171;POS;SAM;19";MY19H9FS920840;VD;2010-01-12;2013-01-11;6;1900-01-01;;1;231781;
MC171;POS;SAM;19";MY19H9FS920802;VD;2010-01-14;2013-01-13;6;1900-01-01;;1;231973;
MC171;HS;HME;HEADSET  ION 6100 AIO;37M00768;HS;2010-10-19;2012-10-18;5;1900-01-01;;0;232820;
MC171;HS;HME;HEADSET  ION 6100 AIO;37M00778;HS;2010-10-19;2012-10-18;5;1900-01-01;;0;232821;
MC171;POS;CIS;CISCO 1231 AP;FCZ14468132;AP;2011-03-09;2012-03-08;2;1900-01-01;;0;233266;
MC171;DAT;DEL;DATOR DELL;CP3TY4J;DA;2011-03-17;2014-03-16;6;1900-01-01;;0;233308;
MC171;POS;SAM;22";YDW2HVNZC00425;VD;2011-03-17;2014-03-16;6;1900-01-01;;0;233309;
MC171;POS;SAM;19";NE9LHMEB300041;VD;2011-04-28;2014-04-27;6;1900-01-01;;1;233550;
MC171;DAT;CIS;CISCO 48TT;FOC1504Y128;NV;2011-05-17;2014-05-16;6;1900-01-01;;1;234040;
MC171;POS;XE;PINPAD XENTA;APY2138;PP;2011-05-17;1900-01-01;0;1900-01-01;;1;234041;
MC171;POS;XE;PINPAD XENTA;APY2117;PP;2011-05-17;1900-01-01;0;1900-01-01;;1;234042;
MC171;POS;XE;PINPAD XENTA;APY2247;PP;2011-05-17;1900-01-01;0;1900-01-01;;1;234043;
MC171;POS;XE;PINPAD XENTA;APY2131;PP;2011-05-17;1900-01-01;0;1900-01-01;;1;234044;
MC171;POS;XE;PINPAD XENTA;APY2241;PP;2011-05-17;1900-01-01;0;1900-01-01;;1;234045;
MC171;POS;XE;PINPAD XENTA;APY2132;PP;2011-05-17;1900-01-01;0;1900-01-01;;1;234046;
MC171;POS;XE;PINPAD XENTA;??;PP;2011-05-17;1900-01-01;0;1900-01-01;;1;234047;
MC171;POS;XE;PINPAD XENTA;??;PP;2011-05-17;1900-01-01;0;1900-01-01;;1;234048;
MC171;POS;PAN;JS-930-WS 2GB;04M00134M;RE;2004-11-02;2005-11-01;1;1900-01-01;;1;234076;
MC171;HS;HME;HEADSET  ION 6100 AIO;44N04901;HS;2011-11-26;2013-11-25;5;1900-01-01;;0;235482;
MC171;HS;HME;HEADSET  ION 6100 AIO;44N04897;HS;2011-11-26;2013-11-25;5;1900-01-01;;0;235483;
MC171;HS;HME;CHARGER AC50;36N01105;HS;2011-11-26;2012-11-25;2;1900-01-01;;0;235484;
MC171;POS;DEL;KVM-EXT;F3B7P038AI20146;TB;2012-07-03;2013-07-02;2;1900-01-01;;1;236766;
MC171;DAT;SAT;PRINTER SATO;2L202591;PR;2013-04-23;2014-04-22;2;1900-01-01;;0;238085;
MC171;POS;QSR;BUMPBAR QSR;41-207519;BB;2013-06-26;2014-06-25;2;1900-01-01;;1;239029;
MC171;POS;QSR;BUMPBAR QSR;41-207525;BB;2013-06-26;2014-06-25;2;1900-01-01;;1;239030;
MC171;POS;SAM;21,5";0285H4MD500115;VD;2013-06-26;2016-06-25;6;1900-01-01;;0;239031;
MC171;POS;SAM;21,5";0285H4MD500127;VD;2013-06-26;2016-06-25;6;1900-01-01;;0;239032;
MC171;POS;EPS;TM-T88V;MQ9F211642;RP;2013-06-26;2014-06-25;2;1900-01-01;;1;239033;
MC171;HS;HME;CHARGER AC50;39P02446;HS;2012-12-14;2013-12-13;2;1900-01-01;;0;237489;
MC171;HS;HME;HEADSET  ION 6100 AIO;38P01319;HS;2012-12-14;2014-12-13;5;1900-01-01;;0;237490;
MC171;HS;HME;HEADSET  ION 6100 AIO;38P00172;HS;2012-12-14;2014-12-13;5;1900-01-01;;1;237491;
MC171;POS;DEL;VIDEO-EXT;A1C7P168ABS0146;TB;2013-06-13;2015-06-12;5;1900-01-01;;1;238858;
MC171;POS;SOT;BUMPBAR  WIRELESS;1191;BB;2014-03-25;2015-03-24;2;1900-01-01;;1;241609;
MC171;POS;SOT;BUMPBAR  WIRELESS;1202;BB;2014-03-25;2015-03-24;2;1900-01-01;;1;241610;
MC171;DAT;DEL;DATOR DELL T320;46BKFY1;DA;2014-03-07;2017-03-06;6;1900-01-01;;1;241548;
MC171;DAT;CIS;CISCO 2960 48TT;FCQ1526Z0FT;NV;2014-03-07;2017-03-06;6;1900-01-01;;0;241549;
MC171;DAT;CIS;CISCO 2960 48TT;FCQ1704X25P;NV;2014-03-07;2017-03-06;6;1900-01-01;;0;241550;
MC171;POS;EPS;TM-T88V;MQ9F356703;RP;2014-03-07;2017-03-06;6;1900-01-01;;0;241551;
MC171;POS;EPS;TM-T88V;MQ9F356708;RP;2014-03-07;2015-03-06;6;1900-01-01;;1;241552;
MC171;POS;DEL;APC BACK-UPS;3B1323X32925;TB;2014-03-07;2017-03-06;6;1900-01-01;;1;241553;
MC171;DAT;CIS;CISCO 1921 ROUTER;FCZ1715C1FQ;NV;2014-03-07;2015-03-06;2;1900-01-01;;0;241554;
MC171;POS;VXL;VXL 752;752134614059;VX;2014-03-07;2017-03-06;6;2015-02-11;;0;241555;
MC171;POS;VXL;VXL 752;752060904009;VX;2014-03-07;2017-03-06;6;2017-01-02;;0;241556;
MC171;POS;SOT;BUMPBAR SOTEC;9837;BB;2014-03-07;2015-03-06;2;1900-01-01;;1;241557;
MC171;POS;QSR;BUMPBAR QSR;41-223714;BB;2014-03-07;2015-03-06;2;1900-01-01;;1;241558;
MC171;POS;;WHYSE THIN CLIENT;2ELDM700476;TB;2014-03-07;2017-03-06;6;1900-01-01;;0;241559;
MC171;POS;;TERMINALSERVER;5133044;TB;2014-03-07;2015-03-06;2;1900-01-01;;0;241560;
MC171;POS;SAM;21,5";0285H4MDA00713;VD;2014-03-07;2017-03-06;6;1900-01-01;;0;241561;
MC171;POS;SAM;21,5";0285H4MDA00709;VD;2014-03-07;2017-03-06;6;1900-01-01;;0;241562;
MC171;POS;SAM;21,5";0285H4MDA00693;VD;2014-03-07;2017-03-06;6;1900-01-01;;0;241563;
MC171;POS;SAM;21,5";0285H4MDA00699;VD;2014-03-07;2017-03-06;6;1900-01-01;;0;241564;
MC171;POS;SAM;21,5";0285H4MDA00716;VD;2014-03-07;2017-03-06;6;1900-01-01;;0;241565;
MC171;POS;SAM;21,5";0285H4MDA00539;VD;2014-03-07;2017-03-06;6;1900-01-01;;0;241566;
MC171;POS;SAM;21,5";0285H4MDA00688;VD;2014-03-07;2017-03-06;6;1900-01-01;;0;241567;
MC171;DAT;DEL;VERBATIM HÖGTALARE;6001;SP;2014-03-07;2016-03-06;5;1900-01-01;;1;241568;
MC171;POS;DEL;VIDEO-EXT;F3C99036D0D0056;TB;2014-03-07;1900-01-01;3;1900-01-01;;1;241569;
MC171;POS;SAM;21,5";0285H4MDA01287;VD;2014-03-14;2017-03-13;6;1900-01-01;;0;241570;
MC171;POS;PAN;JS-960-SSDW7;15A00874C;RE;2015-10-15;2018-10-14;6;1900-01-01;;1;245140;
MC171;POS;DEL;APC BACK-UPS;3S1507X01802;TB;2015-12-17;2018-12-16;6;1900-01-01;;0;245378;
MC171;DAT;DEL;DATOR DELL T3500;PC07UULM;DA;2015-12-17;2018-12-16;6;1900-01-01;;0;245379;
MC171;POS;VXL;VXL7  7522;752045204085;VX;2015-12-17;2018-12-16;6;1900-01-01;;0;245380;
MC171;POS;SOT;BUMPBAR CODE  A;002298;BB;2015-12-17;2016-12-16;2;1900-01-01;;0;245381;
MC171;POS;SOT;BUMPBAR CODE B;001824;BB;2015-12-17;2016-12-16;2;1900-01-01;;1;245382;
MC171;POS;SAM;22";0532H4MG800008;VD;2015-12-17;2018-12-16;6;1900-01-01;;0;245383;
MC171;POS;SAM;22";0532H4MG800627;VD;2015-12-17;2018-12-16;6;1900-01-01;;0;245384;
MC171;POS;SAM;22";0532H4MG800010;VD;2015-12-17;2018-12-16;6;1900-01-01;;0;245385;
MC171;POS;SAM;22";0532H4MG800623;VD;2015-12-17;2018-12-16;6;1900-01-01;;0;245386;
MC171;POS;SAM;22";0532H4MG800604;VD;2015-12-17;2018-12-16;6;1900-01-01;;0;245387;
MC171;POS;SAM;22";;VD;2015-12-17;2018-12-16;6;1900-01-01;;0;245388;
MC171;POS;JLT;TM-T88 RESTICK;M6TF000351;RP;2015-12-29;2017-12-28;5;1900-01-01;;0;245392;
MC171;DAT;DEL;DATOR DELL T320;23H7C92;DA;2016-01-28;2019-01-27;6;1900-01-01;;0;245452;
MC171;HS;HME;HEADSET  ION 6100 AIO;16T03696;HS;2014-06-20;2016-06-19;5;1900-01-01;;0;247182;
MC171;POS;DEL;VIDEO-EXT;F3E7-053D1-0274;TB;2017-02-14;2018-02-13;2;1900-01-01;;0;247196;
MC171;POS;SAM;22";ZZKPH4LH400063;VD;2017-02-14;2020-02-13;6;1900-01-01;;0;247197;
MC171;POS;DEL;VIDEO-EXT;A1G1-096B4-0017;TB;2017-02-14;2018-02-13;2;1900-01-01;;0;247198;
MC171;POS;DEL;VIDEO-EXT;A1G1-097B4-0039;TB;2017-02-16;2018-02-15;2;1900-01-01;;0;247203;
MC171;POS;VXL;VXL7  7522;752263208029;VX;2017-02-16;2017-02-16;10;1900-01-01;;0;247204;
MC171;POS;VXL;VXL7  7522;752263208017;VX;2017-02-16;2017-02-16;10;1900-01-01;;0;247205;
MC171;POS;VXL;VXL7  7522;752263208018;VX;2017-02-16;2017-02-16;10;1900-01-01;;0;247206;
MC171;POS;VXL;VXL7  7522;752264203194;VX;2017-02-16;2017-02-16;10;1900-01-01;;0;247207;
MC171;POS;VXL;VXL7  7522;752264203186;VX;2017-02-16;2017-02-16;10;1900-01-01;;0;247208;
MC171;POS;VXL;VXL7  7522;752263208031;VX;2017-02-16;2017-02-16;10;1900-01-01;;0;247209;
MC171;POS;VXL;VXL7  7522;752263208010;VX;2017-02-16;2017-02-16;10;1900-01-01;;0;247210;
MC171;POS;VXL;VXL7  7522;752263208024;VX;2017-02-16;2017-02-16;10;1900-01-01;;0;247211;
MC171;POS;VXL;VXL7  7522;752263208037;VX;2017-02-16;2017-02-16;10;1900-01-01;;0;247212;
MC171;POS;VXL;VXL7  7522;752263208009;VX;2017-02-16;2017-02-16;10;1900-01-01;;0;247213;
MC171;POS;SOT;BUMPBAR CODE F;006260;BB;2017-02-16;2018-02-15;2;1900-01-01;;0;247214;
MC171;POS;SOT;BUMPBAR CODE F;006261;BB;2017-02-16;2018-02-15;2;1900-01-01;;0;247215;
MC171;HS;HME;HEADSET EOS 6300 AIO;22W06425;HS;2017-08-26;2019-08-25;5;1900-01-01;;0;247802;
MC171;HS;HME;HEADSET EOS 6300 AIO;22W06431;HS;2017-08-26;2019-08-25;5;1900-01-01;;1;247803;
MC171;HS;HME;HEADSET EOS 6300 AIO;21W08766;HS;2017-08-26;2019-08-25;5;1900-01-01;;0;247804;
MC171;HS;HME;HEADSET EOS 6300 AIO;22W06428;HS;2017-08-26;2019-08-25;5;1900-01-01;;0;247805;
MC171;POS;SOT;BUMPBAR CODE B;009380;BB;2017-10-14;2018-10-13;2;1900-01-01;;0;248024;
MC171;POS;VXL;VXL7  7522;752044009074;VX;2014-11-17;2017-11-16;6;1900-01-01;;0;242854;
